,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
18,0,7.492350515463919,3.873623288255056,5.104283730940813,2.4184672028283454,5.950749545719362,1,TCP,PROTON,I
19,1,20.529863157894734,3.9620257021036482,19.181873589263173,0.3961120294129803,2.4665802040583267,1,TCP,PROTON,I
20,0,7.123516853932585,4.413906059426177,7.118886164314126,0.37736898443086536,1.4523785638398778,1,TCP,PROTON,I
21,1,7.123516853932585,3.531124847540941,7.118886164314126,0.37736898443086536,1.4523785638398778,1,TCP,PROTON,I
22,0,287.41816304347833,2.3954387479264216,238.38629046280025,0.5474698785085484,28.25279441726725,1,TCP,PROTON,I
23,0,858.4594699999999,3.102892319528446,742.8555463160214,0.3282177278887663,62.16986302737706,1,TCP,PROTON,I
24,0,231.9228607594937,3.705302846894524,229.93235014553738,0.24867134682518624,13.097822259183236,1,TCP,PROTON,I
25,1,1367.3335696202532,2.186611052427024,1238.1081275794893,0.21960113824967126,62.64359328132402,1,TCP,PROTON,I
26,0,31.24798058252427,3.150702678843214,26.818554070535026,0.4688212291638436,10.495834128441857,1,TCP,PROTON,I
27,1,31.24798058252427,2.0223781990146885,26.818554070535026,0.4688212291638436,10.495834128441857,1,TCP,PROTON,I
28,0,1049.5862045454544,1.6906786487837813,784.1406544419159,0.09702623600756782,42.96515324989853,1,TCP,PROTON,I
